x,y1,y2,y3,y4,y5
2896.70466,0.186,0.1847,0.1833,0.1823,0.1813
2902.7336,0.181,0.181,0.1803,0.178,0.1763
2908.76254,0.1753,0.1743,0.172,0.169,0.1673
2914.79148,0.165,0.1633,0.1623,0.1613,0.159
2920.82042,0.1573,0.157,0.1563,0.156,0.1553
2926.84936,0.155,0.155,0.1557,0.156,0.1567
2932.8783,0.1577,0.16,0.1617,0.162,0.162
2938.90724,0.1627,0.163,0.163,0.1623,0.162
2944.93618,0.1613,0.159,0.1573,0.1563,0.1553
2950.96512,0.155,0.155,0.155,0.1557,0.1567
2956.99406,0.157,0.1583,0.161,0.1633,0.1647
2963.023,0.167,0.1693,0.1733,0.1803,0.189
2969.05194,0.2073,0.221,0.232,0.2453,0.2579
2975.08088,0.2706,0.2843,0.313,0.3277,0.3377
2981.10982,0.3506,0.363,0.3783,0.3906,0.3993
2987.13876,0.408,0.421,0.4347,0.4403,0.4483
2993.1677,0.458,0.4643,0.4746,0.481,0.4866
2999.19664,0.4923,0.4947,0.4957,0.4967,0.4997
3005.22558,0.5037,0.5077,0.5097,0.512,0.515
3011.25452,0.5167,0.5183,0.5197,0.5207,0.5217
3017.28346,0.524,0.5257,0.526,0.526,0.5267
3023.3124,0.527,0.527,0.5277,0.5273,0.527
3029.34134,0.527,0.527,0.5263,0.524,0.5223
3035.37028,0.5213,0.521,0.521,0.5203,0.52
3041.39922,0.52,0.5193,0.519,0.517,0.5147
3047.42816,0.5133,0.511,0.5087,0.5073,0.507
3053.4571,0.5057,0.5043,0.5033,0.5017,0.5003
3059.48604,0.5,0.4987,0.4973,0.4963,0.4947
3065.51498,0.4913,0.4887,0.486,0.4837,0.4823
3071.54392,0.4807,0.478,0.475,0.4727,0.4687
3077.57286,0.465,0.462,0.4597,0.4563,0.455
3083.6018,0.4537,0.4503,0.4483,0.4467,0.4453
3089.63074,0.4437,0.4417,0.4397,0.4377,0.4357
3095.65968,0.4324,0.4303,0.426,0.422,0.4203
3101.68862,0.4173,0.416,0.4127,0.4077,0.404
3107.71756,0.4023,0.4007,0.3987,0.3953,0.392
3113.7465,0.3903,0.3873,0.384,0.3777,0.371
3119.77544,0.3683,0.368,0.3673,0.367,0.3663
3125.80438,0.3653,0.3637,0.3623,0.3607,0.358
3131.83332,0.3544,0.3523,0.35,0.347,0.344
3137.86226,0.3423,0.3387,0.3357,0.3343,0.3327
3143.8912,0.33,0.3263,0.3243,0.3227,0.32
3149.92014,0.3177,0.3143,0.3123,0.3113,0.3064
3155.94908,0.302,0.3003,0.298,0.2937,0.2913
3161.97802,0.2897,0.2883,0.288,0.286,0.2804
3168.00696,0.276,0.2743,0.274,0.2733,0.271
3174.0359,0.27,0.2647,0.2607,0.2587,0.2573
